bank_seed_id,source_id,measurement_name,family,source,definition_or_description,input_requirements,units,implementation_status,implementation_module,formula_version,validation_status,computational_cost,availability,calculation_policy,temporal_scope,analytical_role,decision_eligibility,objectivity,calibration_state,bank_note
DCL-SEED-0249,E08-PLN-0249,downside_capture,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0250,E08-PLN-0250,serial_correlation,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0251,E08-PLN-0251,partial_autocorrelation,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0252,E08-PLN-0252,variance_ratio,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0253,E08-PLN-0253,distribution_shift_score,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0254,E08-PLN-0254,change_point_score,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0255,E08-PLN-0255,regime_stability,STATISTICAL_DISTRIBUTION,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0256,E08-PLN-0256,shannon_entropy,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0257,E08-PLN-0257,sample_entropy,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0258,E08-PLN-0258,approximate_entropy,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0259,E08-PLN-0259,permutation_entropy,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0260,E08-PLN-0260,spectral_entropy,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0261,E08-PLN-0261,hurst_exponent,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0262,E08-PLN-0262,fractal_dimension,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0263,E08-PLN-0263,dfa_scaling_exponent,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0264,E08-PLN-0264,sequence_irregularity,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0265,E08-PLN-0265,compressibility_score,INFORMATION_COMPLEXITY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0266,E08-PLN-0266,fourier_dominant_frequency,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0267,E08-PLN-0267,spectral_power,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0268,E08-PLN-0268,wavelet_energy,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0269,E08-PLN-0269,wavelet_entropy,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0270,E08-PLN-0270,hilbert_amplitude,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0271,E08-PLN-0271,hilbert_phase,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0272,E08-PLN-0272,cycle_length_estimate,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0273,E08-PLN-0273,signal_to_noise_ratio,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0274,E08-PLN-0274,low_frequency_trend_energy,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0275,E08-PLN-0275,high_frequency_noise_energy,SIGNAL_PROCESSING,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,CONTEMPORANEOUS,CONTEMPORANEOUS_FACT,INPUT_ELIGIBLE,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version."
DCL-SEED-0276,E08-PLN-0276,event_duration_bars,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0277,E08-PLN-0277,event_duration_calendar_days,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0278,E08-PLN-0278,event_height,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0279,E08-PLN-0279,event_width,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0280,E08-PLN-0280,event_aspect_ratio,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0281,E08-PLN-0281,event_area,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0282,E08-PLN-0282,event_convexity,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0283,E08-PLN-0283,event_concavity,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0284,E08-PLN-0284,event_symmetry,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0285,E08-PLN-0285,event_path_length,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0286,E08-PLN-0286,event_directional_efficiency,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0287,E08-PLN-0287,event_expansion_rate,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
DCL-SEED-0288,E08-PLN-0288,event_acceleration,EVENT_GEOMETRY,LEGACY_ENGINE08,Registered objective measurement pending implementation,OHLCV_OR_BENCHMARK,TO_BE_SPECIFIED,PLANNED,UNASSIGNED,UNIMPLEMENTED,NOT_VALIDATED,TO_BE_MEASURED,IMPLEMENTATION_REQUIRED,ON_DEMAND,RETROSPECTIVE,HISTORICAL_OUTCOME_GROUND_TRUTH,TARGET_OUTCOME_ONLY,REQUIRES_FORMAL_DEFINITION,CALIBRATION_ACTIVE,"Keep concept after freezing exact deterministic formula, parameters, windowing, edge cases, null behavior, and version. RETROSPECTIVE is valuable historical ground truth, not a defect. Use freely as an outcome/label for historical research; do not pass it as if known at the origin timestamp. It remains ON_DEMAND only where the interval/event definition is request-scoped; standardized forward-horizon outcome metrics should be BASELINE in v2."
